DocumentodeLiquidacao,CodigoNotadeEmpenho,CodigoNaturezaDaDespesa,CodigoFonteDeRecurso,CodigoDetalhamentoFr,NUMERO_PROCESSO,CodigoProjetoAtividade,InstituicaoCodigoUnidadeGestora,Credor_Nome,CONTRATO,CONVENIO,Valor Original,Valor Liquido,Valor Bruto,Valor Retido,Valor Pago,Valor Liquidado a Pagar,Valor Liquido2
2023160101DL000613,2023160101NE000226,33901414,1500100102,6357,1511898/2023,8908,160101,PATRICK TRANJAN,#null,#null,R$ 838.76,R$ 838.76,R$ 838.76,R$ 0.00,R$ 838.76,R$ 0.00,838.76
2023160101DL000614,2023160101NE000201,33901414,1500100102,6357,1511997/2023,8908,160101,ANA ROSA DA SILVA NAVEGANTES,#null,#null,-R$ 830.83,R$ 830.83,-R$ 830.83,R$ 0.00,R$ 0.00,-R$ 830.83,830.83
2023160101DL000615,2023160101NE000201,33901414,1500100102,6357,1511997/2023,8908,160101,ANA ROSA DA SILVA NAVEGANTES,#null,#null,R$ 0.00,R$ 830.83,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,830.83
2023160101DL000616,2023160101NE000201,33901414,1500100102,6357,1511997/2023,8908,160101,ANA ROSA DA SILVA NAVEGANTES,#null,#null,-R$ 830.83,R$ 830.83,-R$ 830.83,R$ 0.00,R$ 0.00,-R$ 830.83,830.83
2023160101DL000617,2023160101NE000201,33901414,1500100102,6357,1511997/2023,8908,160101,ANA ROSA DA SILVA NAVEGANTES,#null,#null,R$ 0.00,R$ 830.83,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,830.83
2023160101DL000618,2023160101NE000201,33901414,1500100102,6357,1511997/2023,8908,160101,ANA ROSA DA SILVA NAVEGANTES,#null,#null,-R$ 830.83,R$ 830.83,-R$ 830.83,R$ 0.00,R$ 0.00,-R$ 830.83,830.83
2023160101DL000619,2022160101NE11401,33903615,1500100102,0,1207006/2021,XXXX,160101,ANA PATRICIA BASTOS GUEDES ROSA,262016,0,"R$ 3,223.66","R$ 3,223.66","R$ 3,223.66",R$ 0.00,"R$ 3,223.66",R$ 0.00,3223.66
2023160101DL000620,2022160101NE09786,33903007,2999000006,2324,1248115/2022,XXXX,160101,CEDAB - COOPERATIVA DE EXTRAÇÃO E DESENVOLVIMENTO AGRÍCOLA DE BARCARENA,0,0,"R$ 75,208.90","R$ 75,208.90","R$ 75,208.90",R$ 0.00,"R$ 75,208.90",R$ 0.00,75208.9
2023160101DL000621,2022160101NE09786,33903007,2999000006,2324,1248115/2022,XXXX,160101,CEDAB - COOPERATIVA DE EXTRAÇÃO E DESENVOLVIMENTO AGRÍCOLA DE BARCARENA,0,0,"R$ 104,032.90","R$ 104,032.90","R$ 104,032.90",R$ 0.00,"R$ 104,032.90",R$ 0.00,104032.9
2023160101DL000622,2022160101NE11900,33903615,1550000004,0,1145473/2021,XXXX,160101,JOSE RONALDO MAUES PINHEIRO,452013,0,R$ 586.03,R$ 586.03,R$ 586.03,R$ 0.00,R$ 586.03,R$ 0.00,586.03
2023160101DL000623,2023160101NE000168,33903958,1500100102,2156,72838/2023,8338,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"R$ 8,356.23","R$ 8,356.23","R$ 8,356.23",R$ 0.00,R$ 0.00,"R$ 8,356.23",8356.23
2023160101DL000624,2023160101NE000201,33901414,1500100102,6357,1511997/2023,8908,160101,ANA ROSA DA SILVA NAVEGANTES,#null,#null,R$ 830.83,R$ 830.83,R$ 830.83,R$ 0.00,R$ 830.83,R$ 0.00,830.83
2023160101DL000625,2023160101NE000168,33903958,1500100102,2156,72838/2023,8338,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"R$ 9,426.56","R$ 9,426.56","R$ 9,426.56",R$ 0.00,R$ 0.00,"R$ 9,426.56",9426.56
2023160101DL000626,2023160101NE000166,33903958,1500100102,2156,72838/2023,8910,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,R$ 255.60,R$ 255.60,R$ 255.60,R$ 0.00,R$ 0.00,R$ 255.60,255.6
2023160101DL000627,2023160101NE000165,33903958,1550000004,2156,72838/2023,8906,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"R$ 15,514.58","R$ 15,514.58","R$ 15,514.58",R$ 0.00,R$ 0.00,"R$ 15,514.58",15514.58
2023160101DL000628,2023160101NE000167,33903958,1550000004,2156,72838/2023,8904,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"R$ 46,394.03","R$ 46,394.03","R$ 46,394.03",R$ 0.00,R$ 0.00,"R$ 46,394.03",46394.03
2023160101DL000629,2023160101NE000164,33903944,1550000004,2156,79648/2023,8904,160101,SERVICO AUTONOMO DE AGUA E ESGOTO S.D.CAPIM,0,#null,R$ 910.80,R$ 910.80,R$ 910.80,R$ 0.00,R$ 0.00,R$ 910.80,910.8
2023160101DL000630,2022160101NE11176,33903615,1550000004,0,65876/2022,XXXX,160101,RUI GUILHERME PACHECO QUARESMA,12010,0,R$ 20.00,R$ 20.00,R$ 20.00,R$ 0.00,R$ 20.00,R$ 0.00,20
2023160101DL000631,2022160101NE01216,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,-R$ 6.88,R$ 6.88,-R$ 6.88,R$ 0.00,R$ 0.00,-R$ 6.88,6.88
2023160101DL000632,2022160101NE01216,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 6.88,R$ 6.88,R$ 6.88,R$ 0.00,R$ 6.88,R$ 0.00,6.88
2023160101DL000633,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,-R$ 90.71,R$ 90.71,-R$ 90.71,R$ 0.00,R$ 0.00,-R$ 90.71,90.71
2023160101DL000634,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 90.71,R$ 90.71,R$ 90.71,R$ 0.00,R$ 90.71,R$ 0.00,90.71
2023160101DL000635,2023160101NE000252,33903607,1500100102,0,2023/138318,8339,160101,Folha de Pagamento,#null,#null,R$ 623.13,R$ 623.13,R$ 623.13,R$ 0.00,R$ 623.13,R$ 0.00,623.13
2023160101DL000636,2023160101NE000254,33903607,1500100102,0,2023/138318,8339,160101,Folha de Pagamento,#null,#null,"R$ 3,298.94","R$ 3,298.94","R$ 3,298.94",R$ 0.00,"R$ 3,298.94",R$ 0.00,3298.94
2023160101DL000637,2023160101NE000256,33903607,1500100102,0,2023/138318,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,008.01","R$ 1,008.01","R$ 1,008.01",R$ 0.00,"R$ 1,008.01",R$ 0.00,1008.01
2023160101DL000638,2023160101NE000265,33903944,1550000004,2156,78051/2023,8906,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,#null,"R$ 101,668.26","R$ 101,668.26","R$ 101,668.26",R$ 0.00,R$ 0.00,"R$ 101,668.26",101668.26
2023160101DL000639,2023160101NE000091,33903303,1500100102,6355,83630/2023,8338,160101,ATLANTA RENT A CAR LTDA,84,#null,"R$ 36,088.48","R$ 36,088.48","R$ 36,088.48",R$ 0.00,R$ 0.00,"R$ 36,088.48",36088.48
2023160101DL000640,2023160101NE000263,33903944,1500100102,2156,78051/2023,8338,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,#null,"R$ 18,526.11","R$ 18,526.11","R$ 18,526.11",R$ 0.00,R$ 0.00,"R$ 18,526.11",18526.11
2023160101DL000641,2023160101NE000264,33903944,1550000004,2156,78051/2023,8904,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,#null,"R$ 762,559.97","R$ 762,559.97","R$ 762,559.97",R$ 0.00,R$ 0.00,"R$ 762,559.97",762559.97
2023160101DL000642,2022160101NE09378,33903007,2999000006,2324,1245716/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"R$ 4,940.01","R$ 4,940.01","R$ 4,940.01",R$ 0.00,"R$ 4,940.01",R$ 0.00,4940.01
2023160101DL000643,2022160101NE09379,33903007,2999000006,3296,1245716/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"R$ 1,396.66","R$ 1,396.66","R$ 1,396.66",R$ 0.00,"R$ 1,396.66",R$ 0.00,1396.66
2023160101DL000644,2022160101NE09376,33903007,2999000006,1671,1245716/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"R$ 20,207.62","R$ 20,207.62","R$ 20,207.62",R$ 0.00,"R$ 20,207.62",R$ 0.00,20207.62
2023160101DL000645,2022160101NE09377,33903007,2999000006,2326,1245716/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"R$ 4,415.42","R$ 4,415.42","R$ 4,415.42",R$ 0.00,"R$ 4,415.42",R$ 0.00,4415.42
2023160101DL000646,2022160101NE09376,33903007,2999000006,1671,1245716/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"R$ 7,418.93","R$ 7,418.93","R$ 7,418.93",R$ 0.00,"R$ 7,418.93",R$ 0.00,7418.93
2023160101DL000647,2023160101NE000248,33903701,1500100102,6360,149223/2023,8904,160101,LG SERVICOS PROFISSIONAIS LTDA,155,#null,"R$ 603,925.71","R$ 603,925.71","R$ 603,925.71",R$ 0.00,R$ 0.00,"R$ 603,925.71",603925.71
 , ,33903705,1500100102,6360,149223/2023,8904,160101,LG SERVICOS PROFISSIONAIS LTDA,155,#null,"R$ 474,822.24","R$ 474,822.24","R$ 474,822.24",R$ 0.00,R$ 0.00,"R$ 474,822.24",474822.24
2023160101DL000648,2023160101NE000250,33903701,1500100102,6360,149223/2023,8906,160101,LG SERVICOS PROFISSIONAIS LTDA,155,#null,"R$ 143,628.50","R$ 143,628.50","R$ 143,628.50",R$ 0.00,R$ 0.00,"R$ 143,628.50",143628.5
 , ,33903705,1500100102,6360,149223/2023,8906,160101,LG SERVICOS PROFISSIONAIS LTDA,155,#null,"R$ 122,196.90","R$ 122,196.90","R$ 122,196.90",R$ 0.00,R$ 0.00,"R$ 122,196.90",122196.9
2023160101DL000649,2023160101NE000266,33903701,1500100102,6360,149330/2023,8904,160101,LG SERVICOS PROFISSIONAIS LTDA,46,#null,"R$ 489,958.34","R$ 489,958.34","R$ 489,958.34",R$ 0.00,R$ 0.00,"R$ 489,958.34",489958.34
 , ,33903705,1500100102,6360,149330/2023,8904,160101,LG SERVICOS PROFISSIONAIS LTDA,46,#null,"R$ 101,248.86","R$ 101,248.86","R$ 101,248.86",R$ 0.00,R$ 0.00,"R$ 101,248.86",101248.86
2023160101DL000650,2023160101NE000261,33903701,1500100102,6360,151515/2023,8904,160101,A.A.J LOURENCO & CIA LTDA - ME,45,#null,"R$ 93,158.49","R$ 93,158.49","R$ 93,158.49",R$ 0.00,R$ 0.00,"R$ 93,158.49",93158.49
 , ,33903705,1500100102,6360,151515/2023,8904,160101,A.A.J LOURENCO & CIA LTDA - ME,45,#null,"R$ 24,064.60","R$ 24,064.60","R$ 24,064.60",R$ 0.00,R$ 0.00,"R$ 24,064.60",24064.6
2023160101DL000651,2023160101NE000261,33903701,1500100102,6360,151515/2023,8904,160101,A.A.J LOURENCO & CIA LTDA - ME,45,#null,"R$ 415,844.16","R$ 415,844.16","R$ 415,844.16",R$ 0.00,R$ 0.00,"R$ 415,844.16",415844.16
 , ,33903705,1500100102,6360,151515/2023,8904,160101,A.A.J LOURENCO & CIA LTDA - ME,45,#null,"R$ 110,009.60","R$ 110,009.60","R$ 110,009.60",R$ 0.00,R$ 0.00,"R$ 110,009.60",110009.6
2023160101DL000652,2023160101NE000267,33903701,1500100102,6360,149330/2023,8906,160101,LG SERVICOS PROFISSIONAIS LTDA,46,#null,"R$ 190,626.77","R$ 190,626.77","R$ 190,626.77",R$ 0.00,R$ 0.00,"R$ 190,626.77",190626.77
 , ,33903705,1500100102,6360,149330/2023,8906,160101,LG SERVICOS PROFISSIONAIS LTDA,46,#null,"R$ 31,422.06","R$ 31,422.06","R$ 31,422.06",R$ 0.00,R$ 0.00,"R$ 31,422.06",31422.06
2023160101DL000653,2023160101NE000262,33903701,1500100102,6360,151515/2023,8906,160101,A.A.J LOURENCO & CIA LTDA - ME,45,#null,"R$ 386,291.82","R$ 386,291.82","R$ 386,291.82",R$ 0.00,R$ 0.00,"R$ 386,291.82",386291.82
 , ,33903705,1500100102,6360,151515/2023,8906,160101,A.A.J LOURENCO & CIA LTDA - ME,45,#null,"R$ 134,074.20","R$ 134,074.20","R$ 134,074.20",R$ 0.00,R$ 0.00,"R$ 134,074.20",134074.2
2023160101DL000654,2023160101NE000232,33903701,1500100102,6360,153948/2023,8904,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,44,#null,"R$ 769,305.70","R$ 769,305.70","R$ 769,305.70",R$ 0.00,R$ 0.00,"R$ 769,305.70",769305.7
 , ,33903705,1500100102,6360,153948/2023,8904,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,44,#null,"R$ 225,838.88","R$ 225,838.88","R$ 225,838.88",R$ 0.00,R$ 0.00,"R$ 225,838.88",225838.88
2023160101DL000655,2023160101NE000235,33903701,1500100102,6360,153948/2023,8906,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,44,#null,"R$ 423,965.67","R$ 423,965.67","R$ 423,965.67",R$ 0.00,R$ 0.00,"R$ 423,965.67",423965.67
 , ,33903705,1500100102,6360,153948/2023,8906,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,44,#null,"R$ 116,240.60","R$ 116,240.60","R$ 116,240.60",R$ 0.00,R$ 0.00,"R$ 116,240.60",116240.6
2023160101DL000656,2022160101NE12155,33903702,1500100102,6360,1561622/2022,XXXX,160101,E B CARDOSO LTDA,1582018,0,R$ 0.00,"R$ 21,449.40",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,21449.4
2023160101DL000657,2023160101NE000030,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 7,681,497.72","R$ 16,138,732.16","R$ 7,681,497.72",R$ 0.00,"R$ 7,676,624.54","R$ 4,873.18",16138732.16
 , ,31901106,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 4,084.11","R$ 8,580.67","R$ 4,084.11",R$ 0.00,"R$ 4,084.11",R$ 0.00,8580.67
 , ,31901107,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 106,505.02","R$ 223,765.72","R$ 106,505.02",R$ 0.00,"R$ 106,505.02",R$ 0.00,223765.72
 , ,31901117,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 4,037,857.56","R$ 8,483,489.04","R$ 4,037,857.56",R$ 0.00,"R$ 4,037,857.56",R$ 0.00,8483489.04
 , ,31901120,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 300.43,R$ 631.20,R$ 300.43,R$ 0.00,R$ 300.43,R$ 0.00,631.2
 , ,31901121,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 940.40,"R$ 1,975.77",R$ 940.40,R$ 0.00,R$ 940.40,R$ 0.00,1975.77
 , ,31901128,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 208,042.98","R$ 437,095.74","R$ 208,042.98",R$ 0.00,"R$ 208,042.98",R$ 0.00,437095.74
 , ,31901129,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 430,800.35","R$ 905,106.23","R$ 430,800.35",R$ 0.00,"R$ 430,800.35",R$ 0.00,905106.23
 , ,31901133,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 120.43,R$ 253.03,R$ 120.43,R$ 0.00,R$ 120.43,R$ 0.00,253.03
 , ,31901134,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 5,624.66","R$ 11,817.34","R$ 5,624.66",R$ 0.00,"R$ 5,624.66",R$ 0.00,11817.34
 , ,31901137,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 6,797,319.78","R$ 14,281,085.19","R$ 6,797,319.78",R$ 0.00,"R$ 6,797,319.78",R$ 0.00,14281085.19
 , ,31901140,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 312,461.27","R$ 656,477.27","R$ 312,461.27",R$ 0.00,"R$ 312,461.27",R$ 0.00,656477.27
 , ,31901145,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 2,541.29","R$ 5,339.23","R$ 2,541.29",R$ 0.00,"R$ 2,541.29",R$ 0.00,5339.23
 , ,31901161,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 533,073.69","R$ 1,119,981.26","R$ 533,073.69",R$ 0.00,"R$ 533,073.69",R$ 0.00,1119981.26
2023160101DL000658,2022160101NE12155,33903702,1500100102,6360,1561622/2022,XXXX,160101,E B CARDOSO LTDA,1582018,0,"-R$ 21,449.40","R$ 21,449.40","-R$ 21,449.40",R$ 0.00,R$ 0.00,"-R$ 21,449.40",21449.4
2023160101DL000659,2023160101NE000281,33901414,1500100102,6357,1512179/2023,8904,160101,PATRICK TRANJAN,#null,#null,R$ 838.76,R$ 838.76,R$ 838.76,R$ 0.00,R$ 838.76,R$ 0.00,838.76
2023160101DL000660,2023160101NE000030,31901131,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 852.08,"R$ 1,530.27",R$ 852.08,R$ 0.00,R$ 852.08,R$ 0.00,1530.27
2023160101DL000661,2023160101NE000279,31919601,1500100102,0,2023/86923,9023,160101,FUNDACAO AMAZONPREV,#null,#null,R$ 678.19,R$ 678.19,R$ 678.19,R$ 0.00,R$ 678.19,R$ 0.00,678.19
2023160101DL000662,2023160101NE000280,31919601,1500100102,0,2023/86923,9023,160101,INST.DE PREV.E ASSIS.DOS SERV.DO MUN.ANANIDEU,#null,#null,"R$ 1,218.43","R$ 1,218.43","R$ 1,218.43",R$ 0.00,"R$ 1,218.43",R$ 0.00,1218.43
2023160101DL000663,2022160101NE12177,33904021,1500100102,0,1578294/2022,XXXX,160101,VAT TECNOLOGIA DA INFORMACAO LTDA,1592017,0,"R$ 576,173.50","R$ 616,228.34","R$ 576,173.50",R$ 0.00,"R$ 576,173.50",R$ 0.00,616228.34
2023160101DL000664,2023160101NE000241,33903701,1500100102,6360,151954/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,49,#null,"R$ 320,893.19","R$ 320,893.19","R$ 320,893.19",R$ 0.00,R$ 0.00,"R$ 320,893.19",320893.19
 , ,33903705,1500100102,6360,151954/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,49,#null,"R$ 116,863.02","R$ 116,863.02","R$ 116,863.02",R$ 0.00,R$ 0.00,"R$ 116,863.02",116863.02
2023160101DL000665,2023160101NE000242,33903701,1500100102,6360,151954/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,49,#null,"R$ 251,685.15","R$ 251,685.15","R$ 251,685.15",R$ 0.00,R$ 0.00,"R$ 251,685.15",251685.15
 , ,33903705,1500100102,6360,151954/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,49,#null,"R$ 72,644.58","R$ 72,644.58","R$ 72,644.58",R$ 0.00,R$ 0.00,"R$ 72,644.58",72644.58
2023160101DL000666,2023160101NE000247,33903703,1500100102,6361,155763/2023,8906,160101,BELEM RIO SEGURANCA LTDA,28,#null,"R$ 274,958.18","R$ 274,958.18","R$ 274,958.18",R$ 0.00,R$ 0.00,"R$ 274,958.18",274958.18
2023160101DL000667,2023160101NE000245,33903703,1500100102,6361,155763/2023,8338,160101,BELEM RIO SEGURANCA LTDA,28,#null,"R$ 191,211.42","R$ 191,211.42","R$ 191,211.42",R$ 0.00,R$ 0.00,"R$ 191,211.42",191211.42
2023160101DL000668,2023160101NE000246,33903703,1500100102,6361,155763/2023,8904,160101,BELEM RIO SEGURANCA LTDA,28,#null,"R$ 232,774.70","R$ 232,774.70","R$ 232,774.70",R$ 0.00,R$ 0.00,"R$ 232,774.70",232774.7
2023160101DL000669,2022160101NE12574,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,R$ 0.00,"R$ 32,505.94",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,32505.94
2023160101DL000670,2022160101NE12138,33903917,1500100102,0,1560894/2022,XXXX,160101,IMPERADOR SOLUCOES COMERCIO E SERVICOS LTDA,72022,0,R$ 0.01,"R$ 10,636.96",R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,10636.96
2023160101DL000671,2023160101NE000240,33903701,1500100102,6360,152252/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,2,#null,"R$ 122,388.75","R$ 122,388.75","R$ 122,388.75",R$ 0.00,R$ 0.00,"R$ 122,388.75",122388.75
 , ,33903705,1500100102,6360,152252/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,2,#null,"R$ 123,179.94","R$ 123,179.94","R$ 123,179.94",R$ 0.00,R$ 0.00,"R$ 123,179.94",123179.94
2023160101DL000672,2022160101NE12616,33903701,1500000001,6361,1559908/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,262021,0,"R$ 43,712.10","R$ 148,621.13","R$ 43,712.10",R$ 0.00,R$ 0.00,"R$ 43,712.10",148621.13
2023160101DL000673,2023160101NE000239,33903701,1500100102,6360,152252/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,2,#null,"R$ 156,741.46","R$ 156,741.46","R$ 156,741.46",R$ 0.00,R$ 0.00,"R$ 156,741.46",156741.46
 , ,33903705,1500100102,6360,152252/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,2,#null,"R$ 94,753.80","R$ 94,753.80","R$ 94,753.80",R$ 0.00,R$ 0.00,"R$ 94,753.80",94753.8
2023160101DL000674,2022160101NE12575,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,R$ 0.00,"R$ 39,571.71",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,39571.71
2023160101DL000675,2022160101NE12160,33903701,1500100102,6360,1558609/2022,XXXX,160101,LG SERVICOS PROFISSIONAIS LTDA,2182018,0,"R$ 2,547.67","R$ 7,653.25","R$ 2,547.67",R$ 0.00,"R$ 2,547.67",R$ 0.00,7653.25
2023160101DL000676,2022160101NE12576,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,R$ 0.00,"R$ 46,742.89",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,46742.89
2023160101DL000677,2022160101NE12162,33903701,1500100102,6360,1559195/2022,XXXX,160101,LG SERVICOS PROFISSIONAIS LTDA,3532017,0,"R$ 2,941.70","R$ 8,612.17","R$ 2,941.70",R$ 0.00,R$ 0.00,"R$ 2,941.70",8612.17
2023160101DL000678,2022160101NE12617,33903701,1500100102,6361,1559908/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,262021,0,"R$ 229,497.56","R$ 780,291.69","R$ 229,497.56",R$ 0.00,R$ 0.00,"R$ 229,497.56",780291.69
2023160101DL000679,2022160101NE12588,33903701,1500100102,6360,1558800/2022,XXXX,160101,LG SERVICOS PROFISSIONAIS LTDA,2032018,0,"R$ 53,395.54","R$ 131,141.10","R$ 53,395.54",R$ 0.00,R$ 0.00,"R$ 53,395.54",131141.1
2023160101DL000680,2022160101NE12603,33903701,1500100102,6360,1558644/2022,XXXX,160101,A.A.J LOURENCO & CIA LTDA - ME,472019,0,R$ 0.00,"R$ 95,946.84",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,95946.84
2023160101DL000681,2022160101NE12592,33903701,1500100102,6360,1558800/2022,XXXX,160101,LG SERVICOS PROFISSIONAIS LTDA,2032018,0,"R$ 27,278.86","R$ 72,755.12","R$ 27,278.86",R$ 0.00,R$ 0.00,"R$ 27,278.86",72755.12
2023160101DL000682,2022160101NE12582,33903701,1500100102,6360,1558825/2022,XXXX,160101,A.A.J LOURENCO & CIA LTDA - ME,2012018,0,R$ 0.00,"R$ 84,846.00",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,84846
2023160101DL000683,2022160101NE12581,33903701,1500100102,6360,1560360/2022,XXXX,160101,LG SERVICOS PROFISSIONAIS LTDA,582019,0,R$ 0.00,"R$ 81,551.24",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,81551.24
2023160101DL000684,2022160101NE12618,33903701,1500100102,6361,1559908/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,262021,0,"R$ 416,759.15","R$ 1,180,817.56","R$ 416,759.15",R$ 0.00,R$ 0.00,"R$ 416,759.15",1180817.56
2023160101DL000685,2022160101NE12155,33903702,1500100102,6360,1561622/2022,XXXX,160101,E B CARDOSO LTDA,1582018,0,R$ 0.00,"R$ 33,149.08",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,33149.08
2023160101DL000686,2022160101NE12583,33903701,1500100102,6360,1560360/2022,XXXX,160101,LG SERVICOS PROFISSIONAIS LTDA,582019,0,"R$ 17,003.04","R$ 43,911.76","R$ 17,003.04",R$ 0.00,R$ 0.00,"R$ 17,003.04",43911.76
2023160101DL000687,2022160101NE12602,33903701,1500100102,6360,1558825/2022,XXXX,160101,A.A.J LOURENCO & CIA LTDA - ME,2012018,0,"R$ 4,758.99","R$ 136,202.79","R$ 4,758.99",R$ 0.00,"R$ 4,758.99",R$ 0.00,136202.79
2023160101DL000688,2022160101NE12242,33903701,1500100102,6361,1561444/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,1252021,0,R$ 0.00,"R$ 9,167.43",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,9167.43
2023160101DL000689,2022160101NE12604,33903701,1500100102,6360,1558644/2022,XXXX,160101,A.A.J LOURENCO & CIA LTDA - ME,472019,0,R$ 0.00,"R$ 75,660.98",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,75660.98
2023160101DL000690,2022160101NE12243,33903701,1500100102,6361,1561444/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,1252021,0,"R$ 3,286.98","R$ 25,114.47","R$ 3,286.98",R$ 0.00,"R$ 3,286.98",R$ 0.00,25114.47
2023160101DL000691,2022160101NE12610,33903702,1500100102,6360,1561015/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,362021,0,"R$ 925,960.94","R$ 1,115,615.60","R$ 925,960.94",R$ 0.00,"R$ 925,960.94",R$ 0.00,1115615.6
2023160101DL000692,2022160101NE12128,33903706,1500100102,0,1562623/2022,XXXX,160101,PARAFRIOS REFRIGERACAO COMER. E SERV.LTDA-EPP,1102019,0,R$ 0.00,R$ 597.41,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,597.41
2023160101DL000693,2022160101NE12611,33903702,1500100102,6360,1561015/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,362021,0,"R$ 2,134,506.36","R$ 2,571,694.40","R$ 2,134,506.36",R$ 0.00,"R$ 2,134,506.36",R$ 0.00,2571694.4
2023160101DL000694,2022160101NE12585,33903701,1500100102,6360,1560329/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,572019,0,R$ 0.00,"R$ 82,921.60",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,82921.6
